id,order_id,order_date,customer_name,customer_contact,customer_address,customer_city,customer_postal_code,customer_country,shipper_name,shipper_phone,product_category,product_category_desc,product_quantity,product_name,product_unit,product_price,supplier_name,supplier_contact,supplier_address,supplier_city,supplier_postal_code,supplier_country,supplier_phone,employee_first_name,employee_last_name,employee_birthdate,employee_photo,employee_note
470,10423,1997-01-23,"Gourmet Lanchonetes","Andre Fonseca","Av. Brasil, 442",Campinas,04876-786,Brazil,"Federal Shipping","(503) 555-9931","Dairy Products",Cheeses,20,"Raclette Courdavault","5 kg pkg.",55,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,Michael,Suyama,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
471,10424,1997-01-23,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,"United Package","(503) 555-3199",Beverages,"Soft drinks, coffees, teas, beers, and ales",60,"Steeleye Stout","24 - 12 oz bottles",18,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931",Robert,King,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
472,10424,1997-01-23,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,"United Package","(503) 555-3199",Beverages,"Soft drinks, coffees, teas, beers, and ales",49,"Cote de Blaye","12 - 75 cl bottles",263.5,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68",Robert,King,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
473,10424,1997-01-23,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,"United Package","(503) 555-3199",Confections,"Desserts, candies, and sweet breads",30,"Scottish Longbreads","10 boxes x 8 pieces",12.5,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Robert,King,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
474,10425,1997-01-24,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,"United Package","(503) 555-3199",Meat/Poultry,"Prepared meats",10,"Pate chinois","24 boxes x 2 pies",24,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022",Michael,Suyama,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
475,10425,1997-01-24,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,"United Package","(503) 555-3199",Beverages,"Soft drinks, coffees, teas, beers, and ales",20,Lakkalikoori,"500 ml",18,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Michael,Suyama,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
476,10426,1997-01-27,"Galeria del gastronomo","Eduardo Saavedra","Rambla de Cataluna, 23",Barcelona,08022,Spain,"Speedy Express","(503) 555-9831",Grains/Cereals,"Breads, crackers, pasta, and cereal",5,"Gnocchi di nonna Alice","24 - 250 g pkgs.",38,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
477,10426,1997-01-27,"Galeria del gastronomo","Eduardo Saavedra","Rambla de Cataluna, 23",Barcelona,08022,Spain,"Speedy Express","(503) 555-9831",Grains/Cereals,"Breads, crackers, pasta, and cereal",7,"Wimmers gute Semmelknodel","20 bags x 4 pieces",33.25,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
478,10427,1997-01-27,"Piccolo und mehr","Georg Pipps","Geislweg 14",Salzburg,5020,Austria,"United Package","(503) 555-3199",Produce,"Dried fruit and bean curd",35,Tofu,"40 - 100 g pkgs.",23.25,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
479,10428,1997-01-28,"Reggiani Caseifici","Maurizio Moroni","Strada Provinciale 124","Reggio Emilia",42100,Italy,"Speedy Express","(503) 555-9831",Seafood,"Seaweed and fish",20,Spegesild,"4 - 450 g glasses",12,Lyngbysild,"Niels Petersen","Lyngbysild Fiskebakken 10",Lyngby,2800,Denmark,43844108,Robert,King,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
480,10429,1997-01-29,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,"United Package","(503) 555-3199",Confections,"Desserts, candies, and sweet breads",40,"Valkoinen suklaa","12 - 100 g bars",16.25,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
481,10429,1997-01-29,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,"United Package","(503) 555-3199",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",35,Vegie-spread,"15 - 625 g jars",43.9,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
482,10430,1997-01-30,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,"Speedy Express","(503) 555-9831",Meat/Poultry,"Prepared meats",45,"Alice Mutton","20 - 1 kg tins",39,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
483,10430,1997-01-30,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,"Speedy Express","(503) 555-9831",Confections,"Desserts, candies, and sweet breads",50,"Sir Rodneys Scones","24 pkgs. x 4 pieces",10,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
484,10430,1997-01-30,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,"Speedy Express","(503) 555-9831",Grains/Cereals,"Breads, crackers, pasta, and cereal",30,"Gnocchi di nonna Alice","24 - 250 g pkgs.",38,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
485,10430,1997-01-30,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,"Speedy Express","(503) 555-9831","Dairy Products",Cheeses,70,"Raclette Courdavault","5 kg pkg.",55,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
486,10431,1997-01-30,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,"United Package","(503) 555-3199",Meat/Poultry,"Prepared meats",50,"Alice Mutton","20 - 1 kg tins",39,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
487,10431,1997-01-30,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,"United Package","(503) 555-3199",Seafood,"Seaweed and fish",50,"Boston Crab Meat","24 - 4 oz tins",18.4,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
488,10431,1997-01-30,"Bottom-Dollar Marketse","Elizabeth Lincoln","23 Tsawassen Blvd.",Tsawassen,"T2F 8M4",Canada,"United Package","(503) 555-3199",Confections,"Desserts, candies, and sweet breads",30,"Zaanse koeken","10 - 4 oz boxes",9.5,"Zaanse Snoepfabriek","Dirk Luchte","Verkoop Rijnweg 22",Zaandam,"9999 ZZ",Netherlands,"(12345) 1212",Margaret,Peacock,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle."
489,10432,1997-01-31,"Split Rail Beer & Ale","Art Braunschweiger","P.O. Box 555",Lander,82520,USA,"United Package","(503) 555-3199",Confections,"Desserts, candies, and sweet breads",10,"Gumbar Gummibarchen","100 - 250 g bags",31.23,"Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",Berlin,10785,Germany,"(010) 9984510",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
490,10432,1997-01-31,"Split Rail Beer & Ale","Art Braunschweiger","P.O. Box 555",Lander,82520,USA,"United Package","(503) 555-3199",Meat/Poultry,"Prepared meats",40,Tourtiere,"16 pies",7.45,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
491,10433,1997-02-03,"Princesa Isabel Vinhoss","Isabel de Castro","Estrada da saude n. 58",Lisboa,1756,Portugal,"Federal Shipping","(503) 555-9931",Grains/Cereals,"Breads, crackers, pasta, and cereal",28,"Gnocchi di nonna Alice","24 - 250 g pkgs.",38,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
492,10434,1997-02-03,"Folk och fa HB","Maria Larsson","akergatan 24",Bracke,"S-844 67",Sweden,"United Package","(503) 555-3199","Dairy Products",Cheeses,6,"Queso Cabrales","1 kg pkg.",21,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
493,10434,1997-02-03,"Folk och fa HB","Maria Larsson","akergatan 24",Bracke,"S-844 67",Sweden,"United Package","(503) 555-3199",Beverages,"Soft drinks, coffees, teas, beers, and ales",18,Lakkalikoori,"500 ml",18,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
494,10435,1997-02-04,"Consolidated Holdings","Elizabeth Brown","Berkeley Gardens 12 Brewery",London,"WX1 6LT",UK,"United Package","(503) 555-3199",Beverages,"Soft drinks, coffees, teas, beers, and ales",10,Chang,"24 - 12 oz bottles",19,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
495,10435,1997-02-04,"Consolidated Holdings","Elizabeth Brown","Berkeley Gardens 12 Brewery",London,"WX1 6LT",UK,"United Package","(503) 555-3199",Grains/Cereals,"Breads, crackers, pasta, and cereal",12,"Gustafs Knackebrod","24 - 500 g pkgs.",21,"PB Knackebrod AB","Lars Peterson","Kaloadagatan 13",Goteborg,"S-345 67",Sweden,"031-987 65 43",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
496,10435,1997-02-04,"Consolidated Holdings","Elizabeth Brown","Berkeley Gardens 12 Brewery",London,"WX1 6LT",UK,"United Package","(503) 555-3199","Dairy Products",Cheeses,10,"Mozzarella di Giovanni","24 - 200 g pkgs.",34.8,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",Laura,Callahan,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
497,10436,1997-02-05,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,"United Package","(503) 555-3199",Seafood,"Seaweed and fish",5,Spegesild,"4 - 450 g glasses",12,Lyngbysild,"Niels Petersen","Lyngbysild Fiskebakken 10",Lyngby,2800,Denmark,43844108,Janet,Leverling,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
